127.0.0.1 - - [04/Nov/2017:16:23:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:23:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656490 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:23:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:23:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656491 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:24:12 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:24:12 +0200] "GET /syncope/rest/system HTTP/1.1" 200 354
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:24:12 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656492 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:24:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:24:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656493 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:24:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:24:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656494 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:25:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:25:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 355
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:25:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656495 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:25:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:25:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656496 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:25:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:25:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656497 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:26:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:26:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656498 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:26:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 352
127.0.0.1 - - [04/Nov/2017:16:26:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:26:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656499 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:26:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:26:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656500 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:27:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:27:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 355
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:27:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656501 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:27:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:27:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656502 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:27:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:27:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656503 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:28:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:28:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:28:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656504 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:28:14 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:28:14 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656505 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:28:44 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:28:44 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656506 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:29:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:29:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 354
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:29:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656507 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:29:15 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:29:15 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656508 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:29:45 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:29:45 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656509 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:30:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 200 301
127.0.0.1 - - [04/Nov/2017:16:30:13 +0200] "GET /syncope/rest/system HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:30:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656510 HTTP/1.1" 200 3143
127.0.0.1 - - [04/Nov/2017:16:30:15 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:30:15 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656511 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:30:45 +0200] "GET /syncope/rest/userworkflow/forms HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:30:45 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-approvalsWidget-latestAlertsList&_=1509798656512 HTTP/1.1" 200 277
127.0.0.1 - - [04/Nov/2017:16:31:13 +0200] "GET /syncope/rest/numbers HTTP/1.1" 401 1070
127.0.0.1 - - [04/Nov/2017:16:31:13 +0200] "GET /syncope/rest/saml2sp/identityProviders HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:31:13 +0200] "GET /syncope-console/?2-1.IBehaviorListener.0-body-content-tabbedPanel-panel-container&_=1509798656513 HTTP/1.1" 200 133
127.0.0.1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope/rest/system HTTP/1.1" 200 339
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope-console/login?3&errorMessage=Session+expired:+please+login+again HTTP/1.1" 302 -
127.0.0.1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope/rest/system HTTP/1.1" 200 339
127.0.0.1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope/rest/saml2sp/identityProviders HTTP/1.1" 200 37
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope-console/login?errorMessage=Session+expired:+please+login+again HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:16:31:14 +0200] "GET /syncope-console/login?0&errorMessage=Session+expired:+please+login+again HTTP/1.1" 200 8560
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/ HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/css/typography.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/css/screen.css HTTP/1.1" 200 43644
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/object-assign-pollyfill.js HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/jquery.ba-bbq.min.js HTTP/1.1" 200 3518
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/handlebars-4.0.5.js HTTP/1.1" 200 71504
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/jquery-1.8.0.min.js HTTP/1.1" 200 92032
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/css/reset.css HTTP/1.1" 200 773
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/lodash.min.js HTTP/1.1" 200 51894
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/css/print.css HTTP/1.1" 200 41666
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/jquery.slideto.min.js HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/jquery.wiggle.min.js HTTP/1.1" 200 536
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/backbone-min.js HTTP/1.1" 200 19371
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack.js HTTP/1.1" 200 10962
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/jsoneditor.min.js HTTP/1.1" 200 129835
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack_extended.js HTTP/1.1" 200 310
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/swagger-oauth.js HTTP/1.1" 200 7042
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/lib/marked.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/swagger-ui.js HTTP/1.1" 200 2705013
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:52 +0200] "GET /syncope/swagger/images/logo_small.png HTTP/1.1" 200 455
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:38:53 +0200] "GET /syncope/rest/swagger.json HTTP/1.1" 200 10334
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:46 +0200] "GET /syncope/rest/accessTokens?page=1&size=25 HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/css/screen.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/css/print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/css/typography.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/handlebars-4.0.5.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/jquery.slideto.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/lodash.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/jquery.ba-bbq.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/backbone-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/jquery-1.8.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack_extended.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/object-assign-pollyfill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/marked.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/swagger-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/swagger-oauth.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/jquery.wiggle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/lib/jsoneditor.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:51 +0200] "GET /syncope/swagger/images/logo_small.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:52 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/css/typography.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/css/screen.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/object-assign-pollyfill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/jquery.wiggle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/lodash.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/handlebars-4.0.5.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/swagger-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/highlight.9.1.0.pack_extended.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/jsoneditor.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/marked.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/swagger-oauth.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/backbone-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/css/print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/jquery.slideto.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/jquery.ba-bbq.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:54 +0200] "GET /syncope/swagger/lib/jquery-1.8.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:55 +0200] "GET /syncope/swagger/images/logo_small.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:47:55 +0200] "GET /syncope/swagger/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:48:02 +0200] "GET /syncope/swagger HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:48:03 +0200] "GET /syncope/rest/swagger.json HTTP/1.1" 200 10334
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:09 +0200] "GET /syncope-enduser HTTP/1.1" 302 -
127.0.0.1 - - [04/Nov/2017:18:49:10 +0200] "GET /syncope/rest/platform HTTP/1.1" 200 1751
127.0.0.1 - - [04/Nov/2017:18:49:10 +0200] "GET /syncope/rest/schemas/PLAIN HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/ HTTP/1.1" 200 7767
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/css/login.css HTTP/1.1" 200 2897
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/bootstrap/3.3.7/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars//kendo-ui-core/2014.2.716/styles/web/kendo.common.core.min.css HTTP/1.1" 200 92281
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/jquery-ui/1.11.4/jquery-ui.css HTTP/1.1" 200 35348
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-treasure-overlay-spinner/1.1.0/dist/treasure-overlay-spinner.min.css HTTP/1.1" 200 2872
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/ng-password-strength/0.2.1/dist/styles/main.css HTTP/1.1" 200 26
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/select2/3.4.8/select2.css HTTP/1.1" 200 17686
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/font-awesome/4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/css/app.css HTTP/1.1" 200 2125
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/jquery/2.2.4/jquery.js HTTP/1.1" 200 257551
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/css/editUser.css HTTP/1.1" 200 15761
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-ui-router/0.3.2/release/angular-ui-router.js HTTP/1.1" 200 172924
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/bootstrap-select/1.12.2/css/bootstrap-select.min.css HTTP/1.1" 200 6655
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-ui-select/0.19.6/select.css HTTP/1.1" 200 8900
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular/1.6.6/angular.js HTTP/1.1" 200 1270821
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars//kendo-ui-core/2014.2.716/styles/web/kendo.default.min.css HTTP/1.1" 200 36436
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-resource/1.6.6/angular-resource.js HTTP/1.1" 200 35880
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-sanitize/1.6.6/angular-sanitize.js HTTP/1.1" 200 29773
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-ui-bootstrap/1.3.3/ui-bootstrap-tpls.js HTTP/1.1" 200 260877
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-animate/1.6.6/angular-animate.js HTTP/1.1" 200 151136
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/kendo.notification.min.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/cultures/kendo.culture.it.js HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-ui-select/0.19.6/select.js HTTP/1.1" 200 96938
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/kendo.angular.js HTTP/1.1" 200 32808
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/kendo-ui-core/2014.2.716/js/cultures/kendo.culture.en.js HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-cookies/1.6.6/angular-cookies.js HTTP/1.1" 200 10063
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/ng-password-strength/0.2.1/dist/scripts/ng-password-strength.min.js HTTP/1.1" 200 3706
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-treasure-overlay-spinner/1.1.0/dist/treasure-overlay-spinner.min.js HTTP/1.1" 200 794
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/FileSaver.js/0.0.2/FileSaver.js HTTP/1.1" 200 8590
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-translate/2.15.2/angular-translate.js HTTP/1.1" 200 128924
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-translate-loader-partial/2.15.2/angular-translate-loader-partial.js HTTP/1.1" 200 20802
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/angular-translate-storage-cookie/2.15.2/angular-translate-storage-cookie.js HTTP/1.1" 200 3178
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/webjars/bootstrap-fileinput/4.4.2/js/fileinput.js HTTP/1.1" 200 182678
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/app.js HTTP/1.1" 200 19759
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/authService.js HTTP/1.1" 200 1974
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/userSelfService.js HTTP/1.1" 200 6071
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/schemaService.js HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/realmService.js HTTP/1.1" 200 1529
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/securityQuestionService.js HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/infoService.js HTTP/1.1" 200 1538
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/resourceService.js HTTP/1.1" 200 1544
0:0:0:0:0:0:0:1 - - [04/Nov/2017:18:49:11 +0200] "GET /syncope-enduser/app/js/services/groupService.js HTTP/1.1" 200 1548
